record_type,product_id,brand,name,code,product_quantity,street_price,suggested_price,price_novat,plain_description,weight,picture 1,picture 2,picture 3,Firme,Categorie,Sottocategorie,altro,season,7dayssale,color,partner,service,Sunglasses,Warehouse2,bicolors,Watches,Print, Genere,shoes,model_id,barcode,model_size,model_quantity
PRODUCT,47674,Geographical Norway,Kentucka,RP_Kentucka_fluoss_manE_white_orange,77,80.00,,15.00,ᐧ  Polo Man ᐧ short sleeves ᐧ multi animations ᐧ 100% cotton piquet ᐧ wash 30°,0.50,http://www.brandsdistribution.com/prod/stock_prod47674_image_1196691327.jpg,http://www.brandsdistribution.com/prod/stock_prod47674_image_1159045756.jpg,http://www.brandsdistribution.com/prod/stock_prod47674_image_341634014.jpg,Geographical Norway,Men,Polo," "," "," "," "," "," "," "," "," "," "," ",," "," "," "," "," "
MODEL,47674," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",142786,3543112647499,S,12
MODEL,47674," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",142787,3543112647505,M,5
MODEL,47674," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",142788,3543112647512,L,19
MODEL,47674," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",142789,3543112647529,XL,33
MODEL,47674," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",142790,3543112647536,XXL,8
PRODUCT,41410,Geographical Norway,Kitalia,Kitalia_man_bgrey,63,80.00,,15.00,Polo Man ᐧ short sleeve ᐧ multi animations and embro ᐧ 100% cotton piquet ᐧ wash 30°,0.50,http://www.brandsdistribution.com/prod/stock_prod41410_image_1533278513.jpg,http://www.brandsdistribution.com/prod/stock_prod41410_image_194440916.jpg,http://www.brandsdistribution.com/prod/stock_prod41410_image_288107473.jpg,Geographical Norway,Men,Polo," "," "," "," "," "," "," "," "," "," "," ",," "," "," "," "," "
MODEL,41410," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",126877,3543112670046   ,S,22
MODEL,41410," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",126878,3543112670053   ,M,17
MODEL,41410," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",126879,3543112670060   ,L,12
MODEL,41410," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",126880,3543112670077   ,XL,12
PRODUCT,41411,Geographical Norway,Kitalia,Kitalia_man_black,57,80.00,,15.00,Polo Man ᐧ short sleeve ᐧ multi animations and embro ᐧ 100% cotton piquet ᐧ wash 30°,0.50,http://www.brandsdistribution.com/prod/stock_prod41411_image_1095616098.jpg,http://www.brandsdistribution.com/prod/stock_prod41411_image_909823599.jpg,http://www.brandsdistribution.com/prod/stock_prod41411_image_1158149893.jpg,Geographical Norway,Men,Polo," "," "," "," "," "," "," "," "," "," "," ",," "," "," "," "," "
MODEL,41411," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",126881,3543112669903   ,S,16
MODEL,41411," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",126882,3543112669910   ,M,24
MODEL,41411," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",126883,3543112669927   ,L,16
MODEL,41411," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",126885,3543112669941   ,XXL,1
PRODUCT,41412,Geographical Norway,Kitalia,Kitalia_man_navy,49,80.00,,15.00,Polo Man ᐧ short sleeve ᐧ multi animations and embro ᐧ 100% cotton piquet ᐧ wash 30°,0.50,http://www.brandsdistribution.com/prod/stock_prod41412_image_599429454.jpg,http://www.brandsdistribution.com/prod/stock_prod41412_image_1251365876.jpg,http://www.brandsdistribution.com/prod/stock_prod41412_image_2050913919.jpg,Geographical Norway,Men,Polo," "," "," "," "," "," "," "," "," "," "," ",," "," "," "," "," "
MODEL,41412," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",126886,3543112670121   ,S,24
MODEL,41412," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",126887,3543112670138   ,M,12
MODEL,41412," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",126889,3543112670152   ,XL,13
PRODUCT,41413,Geographical Norway,Kitalia,Kitalia_man_royal,33,80.00,,15.00,Polo Man ᐧ short sleeve ᐧ multi animations and embro ᐧ 100% cotton piquet ᐧ wash 30°,0.50,http://www.brandsdistribution.com/prod/stock_prod41413_image_354622051.jpg,http://www.brandsdistribution.com/prod/stock_prod41413_image_466010403.jpg,http://www.brandsdistribution.com/prod/stock_prod41413_image_1345129396.jpg,Geographical Norway,Men,Polo," "," "," "," "," "," "," "," "," "," "," ",," "," "," "," "," "
MODEL,41413," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",126890,3543112670008   ,M,4
MODEL,41413," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",126891,3543112670015   ,L,18
MODEL,41413," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",126893,3543112670039   ,XXL,11
PRODUCT,41414,Geographical Norway,Kitalia,Kitalia_man_turquoise,98,80.00,,15.00,Polo Man ᐧ short sleeve ᐧ multi animations and embro ᐧ 100% cotton piquet ᐧ wash 30°,0.50,http://www.brandsdistribution.com/prod/stock_prod41414_image_2122045017.jpg,http://www.brandsdistribution.com/prod/stock_prod41414_image_508618936.jpg,http://www.brandsdistribution.com/prod/stock_prod41414_image_1439697927.jpg,Geographical Norway,Men,Polo," "," "," "," "," "," "," "," "," "," "," ",," "," "," "," "," "
MODEL,41414," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",126894,3543112670084   ,S,42
MODEL,41414," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",126895,3543112670091   ,M,18
MODEL,41414," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",126896,3543112670107   ,L,19
MODEL,41414," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",126897,3543112670114   ,XL,19
PRODUCT,41415,Geographical Norway,Kitalia,Kitalia_man_white,106,80.00,,15.00,Polo Man ᐧ short sleeve ᐧ multi animations and embro ᐧ 100% cotton piquet ᐧ wash 30°,0.50,http://www.brandsdistribution.com/prod/stock_prod41415_image_87556478.jpg,http://www.brandsdistribution.com/prod/stock_prod41415_image_558281824.jpg,http://www.brandsdistribution.com/prod/stock_prod41415_image_289186254.jpg,Geographical Norway,Men,Polo," "," "," "," "," "," "," "," "," "," "," ",," "," "," "," "," "
MODEL,41415," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",126898,3543112669958   ,S,22
MODEL,41415," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",126899,3543112669965   ,M,15
MODEL,41415," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",126900,3543112669972   ,L,40
MODEL,41415," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",126901,3543112669989   ,XL,11
MODEL,41415," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",126902,3543112669996   ,XXL,18
PRODUCT,36627,Geographical Norway,Korleon,Korleon_man_desert_off,65,79.00,,19.90," Men's sweatshirt ᐧ ᐧ - 100% polyester ᐧ ᐧ - zip fastener ᐧ ᐧ - two external pockets ᐧ ᐧ - two internal pockets ᐧ ᐧ - wash at 30°C",1.00,http://www.brandsdistribution.com/prod/stock_prod36627_image_1306699508.jpg,http://www.brandsdistribution.com/prod/stock_prod36627_image_726767980.jpg,http://www.brandsdistribution.com/prod/stock_prod36627_image_144887721.jpg,Geographical Norway,Men,Sweaters," "," "," ",Beige," "," "," "," "," "," "," ",Men," "," "," "," "," "
MODEL,36627," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",115052,3543112329784,S,19
MODEL,36627," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",115053,3543112329791,M,14
MODEL,36627," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",115054,3543112329807,L,12
MODEL,36627," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",115055,3543112329814,XL,10
MODEL,36627," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",115056,3543112329821,XXL,10
PRODUCT,36629,Geographical Norway,Korleon,Korleon_man_jean_offwhite,37,79.00,,19.90," Men's sweatshirt ᐧ ᐧ - 100% polyester ᐧ ᐧ - zip fastener ᐧ ᐧ - two external pockets ᐧ ᐧ - two internal pockets ᐧ ᐧ - wash at 30°C",1.00,http://www.brandsdistribution.com/prod/stock_prod36629_image_276139670.jpg,http://www.brandsdistribution.com/prod/stock_prod36629_image_114069435.jpg,http://www.brandsdistribution.com/prod/stock_prod36629_image_1704851435.jpg,Geographical Norway,Men,Sweaters," "," "," ",Blue," "," "," "," "," "," "," ",Men," "," "," "," "," "
MODEL,36629," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",115062,3543112329838,M,12
MODEL,36629," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",115063,3543112329845,L,5
MODEL,36629," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",115064,3543112329852,XL,10
MODEL,36629," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",115065,3543112329869,XXL,10
PRODUCT,36630,Geographical Norway,Korleon,Korleon_man_navy_offwhite,3,79.00,,19.90," Men's sweatshirt ᐧ ᐧ - 100% polyester ᐧ ᐧ - zip fastener ᐧ ᐧ - two external pockets ᐧ ᐧ - two internal pockets ᐧ ᐧ - wash at 30°C",1.00,http://www.brandsdistribution.com/prod/stock_prod36630_image_1607472283.jpg,http://www.brandsdistribution.com/prod/stock_prod36630_image_1099840123.jpg,http://www.brandsdistribution.com/prod/stock_prod36630_image_1320564132.jpg,Geographical Norway,Men,Sweaters," "," "," ",Blue," "," "," "," "," "," "," ",Men," "," "," "," "," "
MODEL,36630," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",115067,3543112329883,L,1
MODEL,36630," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",115068,3543112329890,XL,2
PRODUCT,36631,Geographical Norway,Korleon,Korleon_man_offwhite_jeans,47,79.00,,19.90," Men's sweatshirt ᐧ ᐧ - 100% polyester ᐧ ᐧ - zip fastener ᐧ ᐧ - two external pockets ᐧ ᐧ - two internal pockets ᐧ ᐧ - wash at 30°C",1.00,http://www.brandsdistribution.com/prod/stock_prod36631_image_1892203712.jpg,http://www.brandsdistribution.com/prod/stock_prod36631_image_65052546.jpg,http://www.brandsdistribution.com/prod/stock_prod36631_image_565386305.jpg,Geographical Norway,Men,Sweaters," "," "," ",White," "," "," "," "," "," "," ",Men," "," "," "," "," "
MODEL,36631," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",115070,3543112342417,S,16
MODEL,36631," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",115071,3543112342424,M,7
MODEL,36631," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",115072,3543112342431,L,4
MODEL,36631," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",115073,3543112342448,XL,9
MODEL,36631," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",115074,3543112342455,XXL,11
PRODUCT,36632,Geographical Norway,Korleon,Korleon_man_red_grey,36,79.00,,19.90," Men's sweatshirt ᐧ ᐧ - 100% polyester ᐧ ᐧ - zip fastener ᐧ ᐧ - two external pockets ᐧ ᐧ - two internal pockets ᐧ ᐧ - wash at 30°C",1.00,http://www.brandsdistribution.com/prod/stock_prod36632_image_931952084.jpg,http://www.brandsdistribution.com/prod/stock_prod36632_image_1093649623.jpg,http://www.brandsdistribution.com/prod/stock_prod36632_image_1046691560.jpg,Geographical Norway,Men,Sweaters," "," "," ",Red," "," "," "," "," "," "," ",Men," "," "," "," "," "
MODEL,36632," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",115075,3543112329739,S,17
MODEL,36632," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",115076,3543112329746,M,8
MODEL,36632," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",115077,3543112329753,L,4
MODEL,36632," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",115078,3543112329760,XL,7
PRODUCT,52785,Geographical Norway,Korleon,Korleon_man_black_dgrey,68,79.00,,19.90," Men's sweatshirt ᐧ ᐧ - 100% polyester ᐧ ᐧ - zip fastener ᐧ ᐧ - two external pockets ᐧ ᐧ - two internal pockets ᐧ ᐧ - wash at 30°C",1.00,http://www.brandsdistribution.com/prod/stock_prod52785_image_1583987276.jpg,http://www.brandsdistribution.com/prod/stock_prod52785_image_1457695929.jpg,http://www.brandsdistribution.com/prod/stock_prod52785_image_1763705691.jpg,Geographical Norway,Men,Sweaters," "," "," ",Black," "," "," "," "," "," "," ",Men," "," "," "," "," "
MODEL,52785," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",153304,3543113921307,S,7
MODEL,52785," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",153305,3543113921314,M,10
MODEL,52785," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",153306,3543113921321,L,24
MODEL,52785," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",153307,3543113921338,XL,14
MODEL,52785," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",153308,3543113921345,XXL,13
PRODUCT,52786,Geographical Norway,Korleon,Korleon_man_dgrey_black,30,79.00,,19.90," Men's sweatshirt ᐧ ᐧ - 100% polyester ᐧ ᐧ - zip fastener ᐧ ᐧ - two external pockets ᐧ ᐧ - two internal pockets ᐧ ᐧ - wash at 30°C",1.00,http://www.brandsdistribution.com/prod/stock_prod52786_image_1875674834.jpg,http://www.brandsdistribution.com/prod/stock_prod52786_image_198186723.jpg,http://www.brandsdistribution.com/prod/stock_prod52786_image_866277926.jpg,Geographical Norway,Men,Sweaters," "," "," ",Grey," "," "," "," "," "," "," ",Men," "," "," "," "," "
MODEL,52786," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",153309,3543113921574,S,10
MODEL,52786," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",153310,3543113921581,M,3
MODEL,52786," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",153311,3543113921598,L,16
MODEL,52786," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",153313,3543113921611,XXL,1
PRODUCT,46080,Geographical Norway,Korse,Korse_Men_black_yellow,168,80.00,,15.00,"Polo, 100% cotton piquet, short sleeves ᐧ wash 30°",0.50,http://www.brandsdistribution.com/prod/stock_prod46080_image_639526846.jpg,http://www.brandsdistribution.com/prod/stock_prod46080_image_310245505.jpg," ",Geographical Norway,Men,Polo," "," "," "," "," "," "," "," "," "," "," ",," "," "," "," "," "
MODEL,46080," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",138945,3543112809521,M,13
MODEL,46080," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",138946,3543112809538,L,51
MODEL,46080," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",138947,3543112809545,XL,56
MODEL,46080," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",138948,3543112809552,XXL,32
MODEL,46080," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",138949,3543112809569,XXXL,16
PRODUCT,46081,Geographical Norway,Korse,Korse_Men_dgrey_pink,92,80.00,,15.00,"Polo, 100% cotton piquet, short sleeves ᐧ wash 30°",0.50,http://www.brandsdistribution.com/prod/stock_prod46081_image_1021197755.jpg,http://www.brandsdistribution.com/prod/stock_prod46081_image_205323175.jpg," ",Geographical Norway,Men,Polo," "," "," "," "," "," "," "," "," "," "," ",," "," "," "," "," "
MODEL,46081," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",138950,3543112809620,M,19
MODEL,46081," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",138951,3543112809637,L,42
MODEL,46081," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",138952,3543112809644,XL,3
MODEL,46081," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",138953,3543112809651,XXL,28
PRODUCT,46082,Geographical Norway,Korse,Korse_Men_navy_green,254,80.00,,15.00,"Polo, 100% cotton piquet, short sleeves ᐧ wash 30°",0.50,http://www.brandsdistribution.com/prod/stock_prod46082_image_1385939712.jpg,http://www.brandsdistribution.com/prod/stock_prod46082_image_22605646.jpg," ",Geographical Norway,Men,Polo," "," "," "," "," "," "," "," "," "," "," ",," "," "," "," "," "
MODEL,46082," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",138954,3543112809460,S,35
MODEL,46082," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",138955,3543112809477,M,52
MODEL,46082," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",138956,3543112809484,L,90
MODEL,46082," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",138957,3543112809491,XL,45
MODEL,46082," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",138958,3543112809507,XXL,23
